0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.210033,-0.217334,0.430338,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.510640,-0.173522,-0.287127,0.574907,0.201040,-0.020889,-0.055783
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.215418,-0.222906,0.441372,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.532707,-0.173356,-0.294489,0.567340,0.206195,-0.021424,-0.057214
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.220804,-0.228479,0.452406,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.554775,-0.173189,-0.301851,0.559774,0.211350,-0.021960,-0.058644
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.226189,-0.234052,0.463441,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.576843,-0.173023,-0.309214,0.552207,0.216505,-0.022496,-0.060074
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.231575,-0.239624,0.474475,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.598910,-0.172857,-0.316576,0.544641,0.221659,-0.023031,-0.061505
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.236960,-0.245197,0.485509,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.620978,-0.172691,-0.323938,0.537074,0.226814,-0.023567,-0.062935
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.242346,-0.250770,0.496544,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.643046,-0.172525,-0.331300,0.529508,0.231969,-0.024102,-0.064365
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.247731,-0.256342,0.507578,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.665113,-0.172359,-0.338663,0.521941,0.237124,-0.024638,-0.065796
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.253117,-0.261915,0.518612,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.687181,-0.172193,-0.346025,0.514375,0.242279,-0.025174,-0.067226
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.258502,-0.267488,0.529647,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.709249,-0.172027,-0.353387,0.506808,0.247434,-0.025709,-0.068656
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.263887,-0.273060,0.540681,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.731316,-0.171861,-0.360749,0.499242,0.252589,-0.026245,-0.070087
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.269273,-0.278633,0.551715,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.753384,-0.171694,-0.368112,0.491675,0.257744,-0.026780,-0.071517
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.274658,-0.284206,0.562749,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.775452,-0.171528,-0.375474,0.484109,0.262898,-0.027316,-0.072948
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.280044,-0.289778,0.573784,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.797519,-0.171362,-0.382836,0.476542,0.268053,-0.027852,-0.074378
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.285429,-0.295351,0.584818,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.819587,-0.171196,-0.390198,0.468976,0.273208,-0.028387,-0.075808
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.290815,-0.300924,0.595852,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.841655,-0.171030,-0.397560,0.461409,0.278363,-0.028923,-0.077239
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.296200,-0.306496,0.606887,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.863723,-0.170864,-0.404923,0.453843,0.283518,-0.029459,-0.078669
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.301586,-0.312069,0.617921,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.885790,-0.170698,-0.412285,0.446276,0.288673,-0.029994,-0.080099
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.306971,-0.317642,0.628955,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.907858,-0.170532,-0.419647,0.438710,0.293828,-0.030530,-0.081530
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.312357,-0.323214,0.639990,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.929926,-0.170366,-0.427009,0.431143,0.298983,-0.031065,-0.082960
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.317742,-0.328787,0.651024,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.951993,-0.170199,-0.434372,0.423577,0.304137,-0.031601,-0.084390
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.323128,-0.334359,0.662058,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.974061,-0.170033,-0.441734,0.416010,0.309292,-0.032137,-0.085821
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.319400,-0.340884,0.645915,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.976891,-0.175328,-0.443908,0.420545,0.314652,-0.014609,-0.084378
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.314886,-0.347034,0.629745,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.980188,-0.181742,-0.446260,0.425321,0.320294,0.003651,-0.082148
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.309786,-0.352605,0.614082,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.983901,-0.189100,-0.448694,0.430192,0.326018,0.022073,-0.079198
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.304146,-0.357576,0.598992,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.988003,-0.197355,-0.451181,0.435137,0.331782,0.040569,-0.075539
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.298008,-0.361931,0.584536,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.992477,-0.206475,-0.453696,0.440142,0.337554,0.059072,-0.071182
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.291410,-0.365658,0.570771,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-0.997312,-0.216426,-0.456216,0.445194,0.343301,0.077520,-0.066138
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.284395,-0.368747,0.557752,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-1.002495,-0.227171,-0.458717,0.450280,0.348993,0.095851,-0.060420
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.277002,-0.371193,0.545528,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-1.008014,-0.238669,-0.461173,0.455386,0.354603,0.114005,-0.054043
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.269270,-0.372995,0.534145,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-1.013856,-0.250880,-0.463563,0.460497,0.360106,0.131927,-0.047024
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.261238,-0.374153,0.523642,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-1.020009,-0.263758,-0.465865,0.465599,0.365479,0.149561,-0.039378
0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.252941,-0.374672,0.514056,0.350000,0.180000,0.000000,0.870000,0.000000,0.000000,0.000000,-1.026461,-0.277260,-0.468058,0.470679,0.370701,0.166857,-0.031127
